Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","277"
"15-19","MULLER","471"
"20-24","HOME","1.962"
"20-24","MULLER","5.499"
"25-29","HOME","3.610"
"25-29","MULLER","10.013"
"30-34","HOME","4.562"
"30-34","MULLER","12.224"
"35-39","HOME","6.179"
"35-39","MULLER","14.692"
"40-44","HOME","9.334"
"40-44","MULLER","19.305"
"45-49","HOME","36.053"
"45-49","MULLER","45.273"
"50-54","HOME","89.015"
"50-54","MULLER","97.154"
"55-59","HOME","84.468"
"55-59","MULLER","93.307"
"60-64","HOME","81.269"
"60-64","MULLER","88.567"
"65-69","HOME","71.915"
"65-69","MULLER","79.409"
"70-74","HOME","69.848"
"70-74","MULLER","81.469"
"75-79","HOME","59.164"
"75-79","MULLER","74.169"
"80-84","HOME","38.780"
"80-84","MULLER","56.894"
"85->","HOME","44.134"
"85->","MULLER","86.607"
