Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","1"
"05-09","HOME","5.762"
"05-09","MULLER","5.316"
"10-14","HOME","56.769"
"10-14","MULLER","53.520"
"15-19","HOME","54.942"
"15-19","MULLER","52.770"
"20-24","HOME","51.124"
"20-24","MULLER","49.694"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.968"
"25-29","MULLER","52.213"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.580"
"30-34","MULLER","61.226"
"35-39","HOME","75.297"
"35-39","MULLER","78.312"
"40-44","HOME","100.512"
"40-44","MULLER","103.470"
"45-49","HOME","99.490"
"45-49","MULLER","102.960"
"50-54","HOME","97.823"
"50-54","MULLER","102.642"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.722"
"55-59","MULLER","97.406"
"60-64","HOME","88.213"
"60-64","MULLER","95.367"
"65-69","HOME","78.920"
"65-69","MULLER","87.121"
"70-74","HOME","71.566"
"70-74","MULLER","82.344"
"75-79","HOME","61.795"
"75-79","MULLER","77.197"
"80-84","HOME","40.140"
"80-84","MULLER","57.638"
"85->","HOME","48.735"
"85->","MULLER","94.470"
