Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","44.757"
"05-09","MULLER","41.792"
"10-14","HOME","60.527"
"10-14","MULLER","57.062"
"15-19","HOME","52.838"
"15-19","MULLER","50.664"
"20-24","HOME","52.356"
"20-24","MULLER","50.836"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.477"
"25-29","MULLER","52.527"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.530"
"30-34","MULLER","61.178"
"35-39","HOME","74.194"
"35-39","MULLER","77.054"
"40-44","HOME","99.546"
"40-44","MULLER","101.998"
"45-49","HOME","106.123"
"45-49","MULLER","109.275"
"50-54","HOME","99.224"
"50-54","MULLER","103.877"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.978"
"55-59","MULLER","99.515"
"60-64","HOME","88.855"
"60-64","MULLER","95.830"
"65-69","HOME","79.299"
"65-69","MULLER","87.499"
"70-74","HOME","71.847"
"70-74","MULLER","82.689"
"75-79","HOME","62.041"
"75-79","MULLER","77.523"
"80-84","HOME","40.257"
"80-84","MULLER","57.777"
"85->","HOME","48.908"
"85->","MULLER","94.820"
