Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","5"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","44.043"
"05-09","MULLER","41.021"
"10-14","HOME","59.344"
"10-14","MULLER","55.910"
"15-19","HOME","53.164"
"15-19","MULLER","50.985"
"20-24","HOME","52.032"
"20-24","MULLER","50.436"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.168"
"25-29","MULLER","52.216"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.369"
"30-34","MULLER","61.071"
"35-39","HOME","73.990"
"35-39","MULLER","76.834"
"40-44","HOME","99.354"
"40-44","MULLER","101.802"
"45-49","HOME","105.911"
"45-49","MULLER","109.126"
"50-54","HOME","99.137"
"50-54","MULLER","103.793"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.897"
"55-59","MULLER","99.442"
"60-64","HOME","88.760"
"60-64","MULLER","95.755"
"65-69","HOME","79.280"
"65-69","MULLER","87.440"
"70-74","HOME","71.795"
"70-74","MULLER","82.647"
"75-79","HOME","62.010"
"75-79","MULLER","77.499"
"80-84","HOME","40.227"
"80-84","MULLER","57.755"
"85->","HOME","48.879"
"85->","MULLER","94.768"
