Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.290"
"10-14","MULLER","33.545"
"15-19","HOME","54.304"
"15-19","MULLER","52.393"
"20-24","HOME","50.090"
"20-24","MULLER","49.297"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.846"
"25-29","MULLER","51.715"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.437"
"30-34","MULLER","60.444"
"35-39","HOME","74.601"
"35-39","MULLER","77.953"
"40-44","HOME","99.607"
"40-44","MULLER","103.065"
"45-49","HOME","103.959"
"45-49","MULLER","107.748"
"50-54","HOME","97.828"
"50-54","MULLER","103.105"
"55-59","HOME","89.903"
"55-59","MULLER","96.618"
"60-64","HOME","87.172"
"60-64","MULLER","94.373"
"65-69","HOME","78.355"
"65-69","MULLER","86.433"
"70-74","HOME","71.064"
"70-74","MULLER","82.722"
"75-79","HOME","57.944"
"75-79","MULLER","72.469"
"80-84","HOME","39.437"
"80-84","MULLER","57.338"
"85->","HOME","46.389"
"85->","MULLER","90.433"
