Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.315"
"05-09","MULLER","44.397"
"10-14","HOME","61.349"
"10-14","MULLER","57.733"
"15-19","HOME","52.774"
"15-19","MULLER","50.633"
"20-24","HOME","52.506"
"20-24","MULLER","51.051"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.683"
"25-29","MULLER","52.723"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.688"
"30-34","MULLER","61.332"
"35-39","HOME","74.366"
"35-39","MULLER","77.198"
"40-44","HOME","99.665"
"40-44","MULLER","102.130"
"45-49","HOME","106.284"
"45-49","MULLER","109.389"
"50-54","HOME","99.310"
"50-54","MULLER","103.965"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.057"
"55-59","MULLER","99.568"
"60-64","HOME","88.878"
"60-64","MULLER","95.877"
"65-69","HOME","79.341"
"65-69","MULLER","87.547"
"70-74","HOME","71.884"
"70-74","MULLER","82.745"
"75-79","HOME","62.064"
"75-79","MULLER","77.558"
"80-84","HOME","40.291"
"80-84","MULLER","57.803"
"85->","HOME","48.952"
"85->","MULLER","94.878"
