Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","44.835"
"05-09","MULLER","41.883"
"10-14","HOME","60.541"
"10-14","MULLER","57.075"
"15-19","HOME","52.839"
"15-19","MULLER","50.664"
"20-24","HOME","52.363"
"20-24","MULLER","50.843"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.484"
"25-29","MULLER","52.533"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.538"
"30-34","MULLER","61.184"
"35-39","HOME","74.205"
"35-39","MULLER","77.072"
"40-44","HOME","99.552"
"40-44","MULLER","102.014"
"45-49","HOME","106.140"
"45-49","MULLER","109.279"
"50-54","HOME","99.234"
"50-54","MULLER","103.882"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.981"
"55-59","MULLER","99.524"
"60-64","HOME","88.852"
"60-64","MULLER","95.836"
"65-69","HOME","79.308"
"65-69","MULLER","87.502"
"70-74","HOME","71.852"
"70-74","MULLER","82.694"
"75-79","HOME","62.037"
"75-79","MULLER","77.529"
"80-84","HOME","40.264"
"80-84","MULLER","57.774"
"85->","HOME","48.909"
"85->","MULLER","94.825"
