Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","9.022"
"05-09","MULLER","8.383"
"10-14","HOME","58.017"
"10-14","MULLER","54.763"
"15-19","HOME","55.072"
"15-19","MULLER","52.835"
"20-24","HOME","51.374"
"20-24","MULLER","49.775"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.176"
"25-29","MULLER","52.317"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.804"
"30-34","MULLER","61.330"
"35-39","HOME","75.142"
"35-39","MULLER","77.985"
"40-44","HOME","100.448"
"40-44","MULLER","103.239"
"45-49","HOME","98.816"
"45-49","MULLER","102.404"
"50-54","HOME","98.748"
"50-54","MULLER","103.452"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.245"
"55-59","MULLER","98.860"
"60-64","HOME","88.438"
"60-64","MULLER","95.503"
"65-69","HOME","78.957"
"65-69","MULLER","87.106"
"70-74","HOME","71.676"
"70-74","MULLER","82.473"
"75-79","HOME","61.877"
"75-79","MULLER","77.326"
"80-84","HOME","40.176"
"80-84","MULLER","57.662"
"85->","HOME","48.786"
"85->","MULLER","94.580"
