Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","235"
"15-19","MULLER","364"
"20-24","HOME","1.537"
"20-24","MULLER","4.508"
"25-29","HOME","3.112"
"25-29","MULLER","9.311"
"30-34","HOME","3.966"
"30-34","MULLER","11.343"
"35-39","HOME","5.373"
"35-39","MULLER","13.645"
"40-44","HOME","8.182"
"40-44","MULLER","18.119"
"45-49","HOME","9.527"
"45-49","MULLER","19.612"
"50-54","HOME","14.234"
"50-54","MULLER","23.951"
"55-59","HOME","8.652"
"55-59","MULLER","17.563"
"60-64","HOME","55.232"
"60-64","MULLER","62.893"
"65-69","HOME","14.886"
"65-69","MULLER","15.869"
"70-74","HOME","65.581"
"70-74","MULLER","76.756"
"75-79","HOME","56.775"
"75-79","MULLER","71.094"
"80-84","HOME","38.230"
"80-84","MULLER","56.023"
"85->","HOME","43.285"
"85->","MULLER","84.095"
