Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","44.173"
"05-09","MULLER","41.244"
"10-14","HOME","60.447"
"10-14","MULLER","56.964"
"15-19","HOME","52.897"
"15-19","MULLER","50.709"
"20-24","HOME","52.301"
"20-24","MULLER","50.779"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.412"
"25-29","MULLER","52.470"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.509"
"30-34","MULLER","61.184"
"35-39","HOME","74.158"
"35-39","MULLER","76.975"
"40-44","HOME","99.493"
"40-44","MULLER","101.959"
"45-49","HOME","106.077"
"45-49","MULLER","109.253"
"50-54","HOME","99.197"
"50-54","MULLER","103.843"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.979"
"55-59","MULLER","99.504"
"60-64","HOME","88.831"
"60-64","MULLER","95.833"
"65-69","HOME","79.302"
"65-69","MULLER","87.472"
"70-74","HOME","71.828"
"70-74","MULLER","82.681"
"75-79","HOME","62.029"
"75-79","MULLER","77.510"
"80-84","HOME","40.247"
"80-84","MULLER","57.777"
"85->","HOME","48.903"
"85->","MULLER","94.812"
