Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","34.905"
"10-14","MULLER","33.239"
"15-19","HOME","54.176"
"15-19","MULLER","52.289"
"20-24","HOME","49.934"
"20-24","MULLER","49.171"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.677"
"25-29","MULLER","51.578"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.285"
"30-34","MULLER","60.324"
"35-39","HOME","74.463"
"35-39","MULLER","77.821"
"40-44","HOME","99.486"
"40-44","MULLER","102.970"
"45-49","HOME","103.845"
"45-49","MULLER","107.692"
"50-54","HOME","97.753"
"50-54","MULLER","103.059"
"55-59","HOME","89.859"
"55-59","MULLER","96.578"
"60-64","HOME","87.113"
"60-64","MULLER","94.319"
"65-69","HOME","78.333"
"65-69","MULLER","86.411"
"70-74","HOME","71.041"
"70-74","MULLER","82.710"
"75-79","HOME","59.922"
"75-79","MULLER","75.082"
"80-84","HOME","39.120"
"80-84","MULLER","57.249"
"85->","HOME","44.662"
"85->","MULLER","87.791"
