Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.236"
"05-09","MULLER","47.164"
"10-14","HOME","61.652"
"10-14","MULLER","57.989"
"15-19","HOME","52.128"
"15-19","MULLER","49.689"
"20-24","HOME","52.761"
"20-24","MULLER","51.209"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.793"
"25-29","MULLER","52.846"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.771"
"30-34","MULLER","61.274"
"35-39","HOME","74.406"
"35-39","MULLER","77.180"
"40-44","HOME","99.874"
"40-44","MULLER","102.149"
"45-49","HOME","106.894"
"45-49","MULLER","109.895"
"50-54","HOME","99.403"
"50-54","MULLER","104.151"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.443"
"55-59","MULLER","90.681"
"60-64","HOME","88.683"
"60-64","MULLER","95.432"
"65-69","HOME","79.676"
"65-69","MULLER","87.661"
"70-74","HOME","73.700"
"70-74","MULLER","83.614"
"75-79","HOME","63.550"
"75-79","MULLER","78.361"
"80-84","HOME","42.456"
"80-84","MULLER","59.113"
"85->","HOME","54.577"
"85->","MULLER","103.789"
