Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.489"
"05-09","MULLER","43.526"
"10-14","HOME","61.145"
"10-14","MULLER","57.550"
"15-19","HOME","52.791"
"15-19","MULLER","50.643"
"20-24","HOME","52.466"
"20-24","MULLER","50.968"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.614"
"25-29","MULLER","52.651"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.638"
"30-34","MULLER","61.271"
"35-39","HOME","74.294"
"35-39","MULLER","77.146"
"40-44","HOME","99.626"
"40-44","MULLER","102.094"
"45-49","HOME","106.220"
"45-49","MULLER","109.333"
"50-54","HOME","99.288"
"50-54","MULLER","103.938"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.029"
"55-59","MULLER","99.540"
"60-64","HOME","88.863"
"60-64","MULLER","95.863"
"65-69","HOME","79.331"
"65-69","MULLER","87.532"
"70-74","HOME","71.866"
"70-74","MULLER","82.726"
"75-79","HOME","62.052"
"75-79","MULLER","77.549"
"80-84","HOME","40.273"
"80-84","MULLER","57.789"
"85->","HOME","48.942"
"85->","MULLER","94.860"
