Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.443"
"05-09","MULLER","44.498"
"10-14","HOME","61.387"
"10-14","MULLER","57.771"
"15-19","HOME","52.769"
"15-19","MULLER","50.623"
"20-24","HOME","52.518"
"20-24","MULLER","51.063"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.696"
"25-29","MULLER","52.744"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.696"
"30-34","MULLER","61.345"
"35-39","HOME","74.380"
"35-39","MULLER","77.219"
"40-44","HOME","99.679"
"40-44","MULLER","102.138"
"45-49","HOME","106.312"
"45-49","MULLER","109.407"
"50-54","HOME","99.310"
"50-54","MULLER","103.968"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.074"
"55-59","MULLER","99.580"
"60-64","HOME","88.874"
"60-64","MULLER","95.896"
"65-69","HOME","79.355"
"65-69","MULLER","87.549"
"70-74","HOME","71.888"
"70-74","MULLER","82.751"
"75-79","HOME","62.067"
"75-79","MULLER","77.558"
"80-84","HOME","40.296"
"80-84","MULLER","57.806"
"85->","HOME","48.953"
"85->","MULLER","94.882"
