Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","48.942"
"05-09","MULLER","45.962"
"10-14","HOME","61.584"
"10-14","MULLER","57.935"
"15-19","HOME","52.236"
"15-19","MULLER","49.852"
"20-24","HOME","52.791"
"20-24","MULLER","51.491"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.766"
"25-29","MULLER","52.894"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.747"
"30-34","MULLER","61.372"
"35-39","HOME","74.453"
"35-39","MULLER","77.344"
"40-44","HOME","99.930"
"40-44","MULLER","102.342"
"45-49","HOME","106.732"
"45-49","MULLER","109.811"
"50-54","HOME","99.397"
"50-54","MULLER","104.105"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.176"
"55-59","MULLER","99.646"
"60-64","HOME","88.902"
"60-64","MULLER","95.952"
"65-69","HOME","79.403"
"65-69","MULLER","87.585"
"70-74","HOME","71.927"
"70-74","MULLER","82.792"
"75-79","HOME","62.101"
"75-79","MULLER","77.587"
"80-84","HOME","40.301"
"80-84","MULLER","57.821"
"85->","HOME","48.973"
"85->","MULLER","94.908"
