Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.477"
"05-09","MULLER","43.503"
"10-14","HOME","61.134"
"10-14","MULLER","57.547"
"15-19","HOME","52.800"
"15-19","MULLER","50.652"
"20-24","HOME","52.458"
"20-24","MULLER","50.959"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.607"
"25-29","MULLER","52.648"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.631"
"30-34","MULLER","61.266"
"35-39","HOME","74.291"
"35-39","MULLER","77.139"
"40-44","HOME","99.627"
"40-44","MULLER","102.092"
"45-49","HOME","106.216"
"45-49","MULLER","109.331"
"50-54","HOME","99.289"
"50-54","MULLER","103.937"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.026"
"55-59","MULLER","99.538"
"60-64","HOME","88.864"
"60-64","MULLER","95.863"
"65-69","HOME","79.329"
"65-69","MULLER","87.530"
"70-74","HOME","71.869"
"70-74","MULLER","82.726"
"75-79","HOME","62.050"
"75-79","MULLER","77.548"
"80-84","HOME","40.273"
"80-84","MULLER","57.788"
"85->","HOME","48.940"
"85->","MULLER","94.860"
