Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","30.962"
"10-14","MULLER","29.302"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","49.636"
"15-19","MULLER","48.204"
"20-24","HOME","43.739"
"20-24","MULLER","43.908"
"25-29","HOME","45.806"
"25-29","MULLER","47.561"
"30-34","HOME","54.256"
"30-34","MULLER","56.878"
"35-39","HOME","70.766"
"35-39","MULLER","74.483"
"40-44","HOME","96.832"
"40-44","MULLER","100.694"
"45-49","HOME","101.548"
"45-49","MULLER","105.928"
"50-54","HOME","96.269"
"50-54","MULLER","101.880"
"55-59","HOME","88.674"
"55-59","MULLER","95.664"
"60-64","HOME","85.855"
"60-64","MULLER","93.067"
"65-69","HOME","77.734"
"65-69","MULLER","85.694"
"70-74","HOME","70.827"
"70-74","MULLER","82.532"
"75-79","HOME","59.745"
"75-79","MULLER","74.920"
"80-84","HOME","39.031"
"80-84","MULLER","57.279"
"85->","HOME","44.370"
"85->","MULLER","87.141"
