Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.578"
"05-09","MULLER","44.630"
"10-14","HOME","61.421"
"10-14","MULLER","57.799"
"15-19","HOME","52.752"
"15-19","MULLER","50.588"
"20-24","HOME","52.539"
"20-24","MULLER","51.089"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.681"
"25-29","MULLER","52.752"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.716"
"30-34","MULLER","61.363"
"35-39","HOME","74.401"
"35-39","MULLER","77.217"
"40-44","HOME","99.658"
"40-44","MULLER","102.138"
"45-49","HOME","106.367"
"45-49","MULLER","109.445"
"50-54","HOME","99.312"
"50-54","MULLER","103.987"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.093"
"55-59","MULLER","99.584"
"60-64","HOME","88.877"
"60-64","MULLER","95.901"
"65-69","HOME","79.361"
"65-69","MULLER","87.554"
"70-74","HOME","71.891"
"70-74","MULLER","82.754"
"75-79","HOME","62.072"
"75-79","MULLER","77.559"
"80-84","HOME","40.292"
"80-84","MULLER","57.813"
"85->","HOME","48.957"
"85->","MULLER","94.885"
