Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.114"
"10-14","MULLER","33.402"
"15-19","HOME","54.235"
"15-19","MULLER","52.340"
"20-24","HOME","50.011"
"20-24","MULLER","49.233"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.762"
"25-29","MULLER","51.636"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.348"
"30-34","MULLER","60.381"
"35-39","HOME","74.527"
"35-39","MULLER","77.882"
"40-44","HOME","99.548"
"40-44","MULLER","103.005"
"45-49","HOME","103.892"
"45-49","MULLER","107.721"
"50-54","HOME","97.793"
"50-54","MULLER","103.080"
"55-59","HOME","89.886"
"55-59","MULLER","96.593"
"60-64","HOME","87.136"
"60-64","MULLER","94.340"
"65-69","HOME","78.345"
"65-69","MULLER","86.417"
"70-74","HOME","71.052"
"70-74","MULLER","82.713"
"75-79","HOME","59.225"
"75-79","MULLER","74.150"
"80-84","HOME","39.175"
"80-84","MULLER","57.263"
"85->","HOME","45.327"
"85->","MULLER","88.750"
