Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","17.528"
"10-14","MULLER","16.463"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","34.792"
"15-19","MULLER","34.715"
"20-24","HOME","42.677"
"20-24","MULLER","43.061"
"25-29","HOME","44.157"
"25-29","MULLER","46.223"
"30-34","HOME","53.611"
"30-34","MULLER","56.248"
"35-39","HOME","70.035"
"35-39","MULLER","73.674"
"40-44","HOME","96.488"
"40-44","MULLER","100.291"
"45-49","HOME","101.184"
"45-49","MULLER","105.611"
"50-54","HOME","96.065"
"50-54","MULLER","101.735"
"55-59","HOME","88.486"
"55-59","MULLER","95.516"
"60-64","HOME","85.685"
"60-64","MULLER","92.887"
"65-69","HOME","77.634"
"65-69","MULLER","85.589"
"70-74","HOME","70.800"
"70-74","MULLER","82.495"
"75-79","HOME","59.728"
"75-79","MULLER","74.903"
"80-84","HOME","39.028"
"80-84","MULLER","57.260"
"85->","HOME","44.362"
"85->","MULLER","87.123"
