Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","270"
"15-19","MULLER","461"
"20-24","HOME","1.876"
"20-24","MULLER","5.421"
"25-29","HOME","3.423"
"25-29","MULLER","9.921"
"30-34","HOME","4.348"
"30-34","MULLER","12.092"
"35-39","HOME","5.900"
"35-39","MULLER","14.570"
"40-44","HOME","8.961"
"40-44","MULLER","19.138"
"45-49","HOME","10.427"
"45-49","MULLER","20.728"
"50-54","HOME","47.274"
"50-54","MULLER","56.721"
"55-59","HOME","83.320"
"55-59","MULLER","92.431"
"60-64","HOME","80.384"
"60-64","MULLER","87.879"
"65-69","HOME","71.347"
"65-69","MULLER","78.854"
"70-74","HOME","69.377"
"70-74","MULLER","80.890"
"75-79","HOME","58.954"
"75-79","MULLER","73.893"
"80-84","HOME","38.710"
"80-84","MULLER","56.801"
"85->","HOME","44.059"
"85->","MULLER","86.443"
