Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","48.066"
"05-09","MULLER","45.097"
"10-14","HOME","61.488"
"10-14","MULLER","57.856"
"15-19","HOME","52.483"
"15-19","MULLER","50.218"
"20-24","HOME","52.587"
"20-24","MULLER","51.206"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.687"
"25-29","MULLER","52.815"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.679"
"30-34","MULLER","61.304"
"35-39","HOME","74.429"
"35-39","MULLER","77.303"
"40-44","HOME","99.837"
"40-44","MULLER","102.250"
"45-49","HOME","106.587"
"45-49","MULLER","109.670"
"50-54","HOME","99.342"
"50-54","MULLER","104.017"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.123"
"55-59","MULLER","99.601"
"60-64","HOME","88.871"
"60-64","MULLER","95.926"
"65-69","HOME","79.390"
"65-69","MULLER","87.566"
"70-74","HOME","71.901"
"70-74","MULLER","82.770"
"75-79","HOME","62.080"
"75-79","MULLER","77.569"
"80-84","HOME","40.296"
"80-84","MULLER","57.815"
"85->","HOME","48.961"
"85->","MULLER","94.894"
