Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.375"
"05-09","MULLER","47.294"
"10-14","HOME","61.632"
"10-14","MULLER","57.976"
"15-19","HOME","52.135"
"15-19","MULLER","49.684"
"20-24","HOME","52.764"
"20-24","MULLER","51.217"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.797"
"25-29","MULLER","52.829"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.754"
"30-34","MULLER","61.274"
"35-39","HOME","74.388"
"35-39","MULLER","77.154"
"40-44","HOME","99.850"
"40-44","MULLER","102.119"
"45-49","HOME","106.866"
"45-49","MULLER","109.850"
"50-54","HOME","99.371"
"50-54","MULLER","104.145"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.301"
"55-59","MULLER","90.567"
"60-64","HOME","88.654"
"60-64","MULLER","95.332"
"65-69","HOME","79.814"
"65-69","MULLER","87.760"
"70-74","HOME","73.778"
"70-74","MULLER","83.739"
"75-79","HOME","63.633"
"75-79","MULLER","78.432"
"80-84","HOME","42.534"
"80-84","MULLER","59.167"
"85->","HOME","54.674"
"85->","MULLER","103.983"
