Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.633"
"10-14","MULLER","32.970"
"15-19","HOME","53.972"
"15-19","MULLER","52.138"
"20-24","HOME","49.678"
"20-24","MULLER","48.976"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.428"
"25-29","MULLER","51.390"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.067"
"30-34","MULLER","60.134"
"35-39","HOME","74.277"
"35-39","MULLER","77.625"
"40-44","HOME","99.316"
"40-44","MULLER","102.835"
"45-49","HOME","103.701"
"45-49","MULLER","107.600"
"50-54","HOME","97.633"
"50-54","MULLER","102.985"
"55-59","HOME","89.791"
"55-59","MULLER","96.513"
"60-64","HOME","87.016"
"60-64","MULLER","94.251"
"65-69","HOME","78.290"
"65-69","MULLER","86.356"
"70-74","HOME","71.023"
"70-74","MULLER","82.708"
"75-79","HOME","59.908"
"75-79","MULLER","75.038"
"80-84","HOME","39.097"
"80-84","MULLER","57.230"
"85->","HOME","44.624"
"85->","MULLER","87.727"
