Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","83"
"10-14","MULLER","95"
"15-19","HOME","1.886"
"15-19","MULLER","2.648"
"20-24","HOME","2.875"
"20-24","MULLER","6.979"
"25-29","HOME","8.291"
"25-29","MULLER","14.266"
"30-34","HOME","47.059"
"30-34","MULLER","50.395"
"35-39","HOME","66.589"
"35-39","MULLER","70.674"
"40-44","HOME","93.325"
"40-44","MULLER","97.533"
"45-49","HOME","98.600"
"45-49","MULLER","103.854"
"50-54","HOME","94.637"
"50-54","MULLER","100.852"
"55-59","HOME","87.422"
"55-59","MULLER","94.893"
"60-64","HOME","84.539"
"60-64","MULLER","91.843"
"65-69","HOME","77.018"
"65-69","MULLER","84.932"
"70-74","HOME","70.632"
"70-74","MULLER","82.301"
"75-79","HOME","59.599"
"75-79","MULLER","74.767"
"80-84","HOME","38.966"
"80-84","MULLER","57.174"
"85->","HOME","44.307"
"85->","MULLER","86.997"
