Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.863"
"10-14","MULLER","33.193"
"15-19","HOME","54.106"
"15-19","MULLER","52.240"
"20-24","HOME","49.826"
"20-24","MULLER","49.089"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.578"
"25-29","MULLER","51.498"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.192"
"30-34","MULLER","60.246"
"35-39","HOME","74.378"
"35-39","MULLER","77.733"
"40-44","HOME","99.416"
"40-44","MULLER","102.906"
"45-49","HOME","103.778"
"45-49","MULLER","107.660"
"50-54","HOME","97.708"
"50-54","MULLER","103.030"
"55-59","HOME","89.836"
"55-59","MULLER","96.553"
"60-64","HOME","87.070"
"60-64","MULLER","94.291"
"65-69","HOME","78.322"
"65-69","MULLER","86.396"
"70-74","HOME","71.034"
"70-74","MULLER","82.715"
"75-79","HOME","59.914"
"75-79","MULLER","75.053"
"80-84","HOME","39.111"
"80-84","MULLER","57.241"
"85->","HOME","44.641"
"85->","MULLER","87.759"
