Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","HOME","43.713"
"05-09","MULLER","40.718"
"10-14","HOME","59.301"
"10-14","MULLER","55.880"
"15-19","HOME","53.545"
"15-19","MULLER","51.319"
"20-24","HOME","51.602"
"20-24","MULLER","50.038"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.212"
"25-29","MULLER","52.251"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.288"
"30-34","MULLER","60.995"
"35-39","HOME","73.878"
"35-39","MULLER","76.769"
"40-44","HOME","99.238"
"40-44","MULLER","101.693"
"45-49","HOME","105.845"
"45-49","MULLER","109.056"
"50-54","HOME","99.107"
"50-54","MULLER","103.757"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.852"
"55-59","MULLER","99.410"
"60-64","HOME","88.727"
"60-64","MULLER","95.737"
"65-69","HOME","79.247"
"65-69","MULLER","87.413"
"70-74","HOME","71.787"
"70-74","MULLER","82.636"
"75-79","HOME","62.005"
"75-79","MULLER","77.487"
"80-84","HOME","40.222"
"80-84","MULLER","57.745"
"85->","HOME","48.872"
"85->","MULLER","94.755"
