Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.576"
"05-09","MULLER","44.629"
"10-14","HOME","61.419"
"10-14","MULLER","57.798"
"15-19","HOME","52.749"
"15-19","MULLER","50.591"
"20-24","HOME","52.545"
"20-24","MULLER","51.087"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.673"
"25-29","MULLER","52.748"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.715"
"30-34","MULLER","61.361"
"35-39","HOME","74.400"
"35-39","MULLER","77.216"
"40-44","HOME","99.656"
"40-44","MULLER","102.133"
"45-49","HOME","106.359"
"45-49","MULLER","109.442"
"50-54","HOME","99.310"
"50-54","MULLER","103.986"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.094"
"55-59","MULLER","99.582"
"60-64","HOME","88.874"
"60-64","MULLER","95.901"
"65-69","HOME","79.361"
"65-69","MULLER","87.553"
"70-74","HOME","71.892"
"70-74","MULLER","82.755"
"75-79","HOME","62.070"
"75-79","MULLER","77.558"
"80-84","HOME","40.292"
"80-84","MULLER","57.814"
"85->","HOME","48.957"
"85->","MULLER","94.884"
