Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","238"
"15-19","MULLER","365"
"20-24","HOME","1.542"
"20-24","MULLER","4.519"
"25-29","HOME","3.117"
"25-29","MULLER","9.323"
"30-34","HOME","3.971"
"30-34","MULLER","11.360"
"35-39","HOME","5.380"
"35-39","MULLER","13.668"
"40-44","HOME","8.193"
"40-44","MULLER","18.146"
"45-49","HOME","9.547"
"45-49","MULLER","19.639"
"50-54","HOME","14.250"
"50-54","MULLER","23.971"
"55-59","HOME","10.457"
"55-59","MULLER","19.330"
"60-64","HOME","73.972"
"60-64","MULLER","81.872"
"65-69","HOME","15.149"
"65-69","MULLER","16.139"
"70-74","HOME","65.982"
"70-74","MULLER","77.265"
"75-79","HOME","57.847"
"75-79","MULLER","72.371"
"80-84","HOME","38.349"
"80-84","MULLER","56.240"
"85->","HOME","43.554"
"85->","MULLER","85.025"
