Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","94"
"10-14","MULLER","109"
"15-19","HOME","16.758"
"15-19","MULLER","20.488"
"20-24","DESCOÑECIDO","1"
"20-24","HOME","32.771"
"20-24","MULLER","34.615"
"25-29","HOME","44.013"
"25-29","MULLER","46.105"
"30-34","HOME","51.385"
"30-34","MULLER","54.309"
"35-39","HOME","67.713"
"35-39","MULLER","71.809"
"40-44","HOME","95.953"
"40-44","MULLER","99.795"
"45-49","HOME","100.689"
"45-49","MULLER","105.309"
"50-54","HOME","95.739"
"50-54","MULLER","101.511"
"55-59","HOME","88.240"
"55-59","MULLER","95.381"
"60-64","DESCOÑECIDO","1"
"60-64","HOME","85.411"
"60-64","MULLER","92.666"
"65-69","HOME","77.473"
"65-69","MULLER","85.405"
"70-74","HOME","70.756"
"70-74","MULLER","82.438"
"75-79","HOME","59.699"
"75-79","MULLER","74.870"
"80-84","HOME","39.011"
"80-84","MULLER","57.233"
"85->","HOME","44.346"
"85->","MULLER","87.085"
