Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","5"
"05-09","HOME","48.083"
"05-09","MULLER","45.107"
"10-14","HOME","61.494"
"10-14","MULLER","57.855"
"15-19","HOME","52.431"
"15-19","MULLER","50.147"
"20-24","HOME","52.598"
"20-24","MULLER","51.239"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.699"
"25-29","MULLER","52.824"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.704"
"30-34","MULLER","61.345"
"35-39","HOME","74.430"
"35-39","MULLER","77.303"
"40-44","HOME","99.857"
"40-44","MULLER","102.265"
"45-49","HOME","106.594"
"45-49","MULLER","109.685"
"50-54","HOME","99.345"
"50-54","MULLER","104.020"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.130"
"55-59","MULLER","99.604"
"60-64","HOME","88.873"
"60-64","MULLER","95.930"
"65-69","HOME","79.391"
"65-69","MULLER","87.570"
"70-74","HOME","71.902"
"70-74","MULLER","82.770"
"75-79","HOME","62.082"
"75-79","MULLER","77.570"
"80-84","HOME","40.296"
"80-84","MULLER","57.813"
"85->","HOME","48.962"
"85->","MULLER","94.900"
