Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","263"
"15-19","MULLER","420"
"20-24","HOME","1.795"
"20-24","MULLER","5.219"
"25-29","HOME","3.323"
"25-29","MULLER","9.808"
"30-34","HOME","4.237"
"30-34","MULLER","11.964"
"35-39","HOME","5.748"
"35-39","MULLER","14.441"
"40-44","HOME","8.730"
"40-44","MULLER","19.016"
"45-49","HOME","10.179"
"45-49","MULLER","20.583"
"50-54","HOME","14.965"
"50-54","MULLER","24.865"
"55-59","HOME","67.095"
"55-59","MULLER","77.075"
"60-64","HOME","79.311"
"60-64","MULLER","86.956"
"65-69","HOME","70.625"
"65-69","MULLER","78.121"
"70-74","HOME","68.742"
"70-74","MULLER","80.228"
"75-79","HOME","58.695"
"75-79","MULLER","73.511"
"80-84","HOME","38.618"
"80-84","MULLER","56.658"
"85->","HOME","43.941"
"85->","MULLER","86.109"
