Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.492"
"05-09","MULLER","47.414"
"10-14","HOME","61.609"
"10-14","MULLER","57.968"
"15-19","HOME","52.155"
"15-19","MULLER","49.668"
"20-24","HOME","52.769"
"20-24","MULLER","51.221"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.801"
"25-29","MULLER","52.815"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.762"
"30-34","MULLER","61.273"
"35-39","HOME","74.365"
"35-39","MULLER","77.137"
"40-44","HOME","99.810"
"40-44","MULLER","102.085"
"45-49","HOME","106.849"
"45-49","MULLER","109.816"
"50-54","HOME","99.331"
"50-54","MULLER","104.128"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.231"
"55-59","MULLER","90.483"
"60-64","HOME","88.751"
"60-64","MULLER","95.407"
"65-69","HOME","79.873"
"65-69","MULLER","87.837"
"70-74","HOME","73.828"
"70-74","MULLER","83.780"
"75-79","HOME","63.717"
"75-79","MULLER","78.529"
"80-84","HOME","42.574"
"80-84","MULLER","59.185"
"85->","HOME","54.724"
"85->","MULLER","104.099"
