Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","5.680"
"05-09","MULLER","5.259"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","56.661"
"10-14","MULLER","53.430"
"15-19","HOME","54.913"
"15-19","MULLER","52.755"
"20-24","HOME","51.053"
"20-24","MULLER","49.645"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.885"
"25-29","MULLER","52.175"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.507"
"30-34","MULLER","61.187"
"35-39","HOME","75.252"
"35-39","MULLER","78.267"
"40-44","HOME","100.440"
"40-44","MULLER","103.445"
"45-49","HOME","99.774"
"45-49","MULLER","103.223"
"50-54","HOME","99.634"
"50-54","MULLER","104.563"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","88.529"
"55-59","MULLER","95.162"
"60-64","HOME","88.127"
"60-64","MULLER","95.271"
"65-69","HOME","78.860"
"65-69","MULLER","87.090"
"70-74","HOME","71.516"
"70-74","MULLER","82.287"
"75-79","HOME","61.754"
"75-79","MULLER","77.156"
"80-84","HOME","40.135"
"80-84","MULLER","57.615"
"85->","HOME","48.723"
"85->","MULLER","94.438"
