Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","32"
"10-14","MULLER","51"
"15-19","HOME","513"
"15-19","MULLER","806"
"20-24","HOME","2.653"
"20-24","MULLER","6.578"
"25-29","HOME","4.373"
"25-29","MULLER","10.839"
"30-34","HOME","16.707"
"30-34","MULLER","23.254"
"35-39","HOME","65.749"
"35-39","MULLER","69.887"
"40-44","HOME","91.875"
"40-44","MULLER","96.248"
"45-49","HOME","97.865"
"45-49","MULLER","103.251"
"50-54","HOME","93.937"
"50-54","MULLER","100.341"
"55-59","HOME","86.933"
"55-59","MULLER","94.617"
"60-64","HOME","83.862"
"60-64","MULLER","91.097"
"65-69","HOME","76.672"
"65-69","MULLER","84.467"
"70-74","HOME","70.580"
"70-74","MULLER","82.239"
"75-79","HOME","59.563"
"75-79","MULLER","74.727"
"80-84","HOME","38.943"
"80-84","MULLER","57.148"
"85->","HOME","44.286"
"85->","MULLER","86.962"
