Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.994"
"10-14","MULLER","34.159"
"15-19","HOME","54.534"
"15-19","MULLER","52.541"
"20-24","HOME","50.393"
"20-24","MULLER","49.512"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.166"
"25-29","MULLER","51.924"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.734"
"30-34","MULLER","60.693"
"35-39","HOME","74.830"
"35-39","MULLER","78.191"
"40-44","HOME","99.878"
"40-44","MULLER","103.241"
"45-49","HOME","104.197"
"45-49","MULLER","107.874"
"50-54","HOME","98.041"
"50-54","MULLER","103.251"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.083"
"55-59","MULLER","96.697"
"60-64","HOME","87.305"
"60-64","MULLER","94.482"
"65-69","HOME","78.099"
"65-69","MULLER","86.064"
"70-74","HOME","66.997"
"70-74","MULLER","77.479"
"75-79","HOME","60.094"
"75-79","MULLER","75.097"
"80-84","HOME","39.936"
"80-84","MULLER","57.461"
"85->","HOME","48.415"
"85->","MULLER","93.806"
