Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","49.148"
"05-09","MULLER","46.153"
"10-14","HOME","61.592"
"10-14","MULLER","57.944"
"15-19","HOME","52.191"
"15-19","MULLER","49.801"
"20-24","HOME","52.808"
"20-24","MULLER","51.509"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.797"
"25-29","MULLER","52.941"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.764"
"30-34","MULLER","61.393"
"35-39","HOME","74.439"
"35-39","MULLER","77.334"
"40-44","HOME","99.945"
"40-44","MULLER","102.365"
"45-49","HOME","106.754"
"45-49","MULLER","109.833"
"50-54","HOME","99.414"
"50-54","MULLER","104.116"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.180"
"55-59","MULLER","99.648"
"60-64","HOME","88.916"
"60-64","MULLER","95.955"
"65-69","HOME","79.405"
"65-69","MULLER","87.593"
"70-74","HOME","71.929"
"70-74","MULLER","82.796"
"75-79","HOME","62.102"
"75-79","MULLER","77.588"
"80-84","HOME","40.302"
"80-84","MULLER","57.823"
"85->","HOME","48.974"
"85->","MULLER","94.909"
