Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.444"
"05-09","MULLER","44.498"
"10-14","HOME","61.387"
"10-14","MULLER","57.770"
"15-19","HOME","52.771"
"15-19","MULLER","50.625"
"20-24","HOME","52.517"
"20-24","MULLER","51.064"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.699"
"25-29","MULLER","52.740"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.694"
"30-34","MULLER","61.344"
"35-39","HOME","74.384"
"35-39","MULLER","77.218"
"40-44","HOME","99.673"
"40-44","MULLER","102.136"
"45-49","HOME","106.305"
"45-49","MULLER","109.407"
"50-54","HOME","99.308"
"50-54","MULLER","103.963"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.073"
"55-59","MULLER","99.578"
"60-64","HOME","88.880"
"60-64","MULLER","95.894"
"65-69","HOME","79.347"
"65-69","MULLER","87.546"
"70-74","HOME","71.888"
"70-74","MULLER","82.752"
"75-79","HOME","62.067"
"75-79","MULLER","77.556"
"80-84","HOME","40.293"
"80-84","MULLER","57.804"
"85->","HOME","48.953"
"85->","MULLER","94.882"
