Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.760"
"05-09","MULLER","46.731"
"10-14","HOME","61.632"
"10-14","MULLER","57.975"
"15-19","HOME","52.140"
"15-19","MULLER","49.739"
"20-24","HOME","52.834"
"20-24","MULLER","51.561"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.843"
"25-29","MULLER","52.965"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.771"
"30-34","MULLER","61.398"
"35-39","HOME","74.429"
"35-39","MULLER","77.336"
"40-44","HOME","99.964"
"40-44","MULLER","102.381"
"45-49","HOME","106.837"
"45-49","MULLER","109.888"
"50-54","HOME","99.419"
"50-54","MULLER","104.134"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.170"
"55-59","MULLER","99.658"
"60-64","HOME","88.912"
"60-64","MULLER","95.960"
"65-69","HOME","79.406"
"65-69","MULLER","87.582"
"70-74","HOME","71.910"
"70-74","MULLER","82.725"
"75-79","HOME","62.087"
"75-79","MULLER","77.454"
"80-84","HOME","40.216"
"80-84","MULLER","57.529"
"85->","HOME","49.239"
"85->","MULLER","95.572"
