Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","43.902"
"05-09","MULLER","40.939"
"10-14","HOME","60.382"
"10-14","MULLER","56.896"
"15-19","HOME","52.918"
"15-19","MULLER","50.744"
"20-24","HOME","52.259"
"20-24","MULLER","50.723"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.374"
"25-29","MULLER","52.433"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.471"
"30-34","MULLER","61.163"
"35-39","HOME","74.112"
"35-39","MULLER","76.926"
"40-44","HOME","99.464"
"40-44","MULLER","101.939"
"45-49","HOME","106.046"
"45-49","MULLER","109.226"
"50-54","HOME","99.197"
"50-54","MULLER","103.838"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.960"
"55-59","MULLER","99.490"
"60-64","HOME","88.804"
"60-64","MULLER","95.812"
"65-69","HOME","79.300"
"65-69","MULLER","87.461"
"70-74","HOME","71.821"
"70-74","MULLER","82.671"
"75-79","HOME","62.020"
"75-79","MULLER","77.510"
"80-84","HOME","40.239"
"80-84","MULLER","57.769"
"85->","HOME","48.891"
"85->","MULLER","94.799"
