Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.260"
"10-14","MULLER","33.520"
"15-19","HOME","54.277"
"15-19","MULLER","52.375"
"20-24","HOME","50.061"
"20-24","MULLER","49.275"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.823"
"25-29","MULLER","51.688"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.411"
"30-34","MULLER","60.431"
"35-39","HOME","74.582"
"35-39","MULLER","77.932"
"40-44","HOME","99.595"
"40-44","MULLER","103.047"
"45-49","HOME","103.937"
"45-49","MULLER","107.742"
"50-54","HOME","97.819"
"50-54","MULLER","103.097"
"55-59","HOME","89.899"
"55-59","MULLER","96.610"
"60-64","HOME","87.160"
"60-64","MULLER","94.361"
"65-69","HOME","78.350"
"65-69","MULLER","86.421"
"70-74","HOME","71.061"
"70-74","MULLER","82.718"
"75-79","HOME","58.453"
"75-79","MULLER","73.129"
"80-84","HOME","39.368"
"80-84","MULLER","57.313"
"85->","HOME","45.927"
"85->","MULLER","89.769"
