Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","37.681"
"05-09","MULLER","34.910"
"10-14","HOME","58.890"
"10-14","MULLER","55.580"
"15-19","HOME","55.153"
"15-19","MULLER","52.864"
"20-24","HOME","51.531"
"20-24","MULLER","49.857"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.342"
"25-29","MULLER","52.409"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.947"
"30-34","MULLER","61.457"
"35-39","HOME","71.274"
"35-39","MULLER","74.466"
"40-44","HOME","98.221"
"40-44","MULLER","100.782"
"45-49","HOME","105.497"
"45-49","MULLER","108.734"
"50-54","HOME","98.949"
"50-54","MULLER","103.600"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.553"
"55-59","MULLER","99.187"
"60-64","HOME","88.570"
"60-64","MULLER","95.620"
"65-69","HOME","79.098"
"65-69","MULLER","87.279"
"70-74","HOME","71.736"
"70-74","MULLER","82.531"
"75-79","HOME","61.931"
"75-79","MULLER","77.414"
"80-84","HOME","40.197"
"80-84","MULLER","57.698"
"85->","HOME","48.837"
"85->","MULLER","94.682"
