Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","92"
"10-14","MULLER","103"
"15-19","HOME","3.027"
"15-19","MULLER","4.378"
"20-24","HOME","2.926"
"20-24","MULLER","7.070"
"25-29","HOME","16.934"
"25-29","MULLER","21.729"
"30-34","HOME","51.215"
"30-34","MULLER","54.102"
"35-39","HOME","67.006"
"35-39","MULLER","71.007"
"40-44","HOME","94.256"
"40-44","MULLER","98.337"
"45-49","HOME","99.373"
"45-49","MULLER","104.413"
"50-54","HOME","94.899"
"50-54","MULLER","101.008"
"55-59","HOME","87.570"
"55-59","MULLER","95.012"
"60-64","HOME","84.752"
"60-64","MULLER","92.041"
"65-69","HOME","77.147"
"65-69","MULLER","85.093"
"70-74","HOME","70.668"
"70-74","MULLER","82.337"
"75-79","HOME","59.628"
"75-79","MULLER","74.794"
"80-84","HOME","38.971"
"80-84","MULLER","57.194"
"85->","HOME","44.311"
"85->","MULLER","87.023"
