Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.108"
"05-09","MULLER","47.067"
"10-14","HOME","61.648"
"10-14","MULLER","57.989"
"15-19","HOME","52.128"
"15-19","MULLER","49.693"
"20-24","HOME","52.769"
"20-24","MULLER","51.255"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.804"
"25-29","MULLER","52.830"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.752"
"30-34","MULLER","61.293"
"35-39","HOME","74.409"
"35-39","MULLER","77.203"
"40-44","HOME","99.892"
"40-44","MULLER","102.152"
"45-49","HOME","106.884"
"45-49","MULLER","109.906"
"50-54","HOME","99.399"
"50-54","MULLER","104.130"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","84.842"
"55-59","MULLER","91.971"
"60-64","HOME","90.649"
"60-64","MULLER","97.568"
"65-69","HOME","77.331"
"65-69","MULLER","85.289"
"70-74","HOME","73.148"
"70-74","MULLER","83.163"
"75-79","HOME","63.017"
"75-79","MULLER","77.740"
"80-84","HOME","42.373"
"80-84","MULLER","59.060"
"85->","HOME","54.409"
"85->","MULLER","103.473"
