Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.510"
"10-14","MULLER","33.733"
"15-19","HOME","54.352"
"15-19","MULLER","52.425"
"20-24","HOME","50.149"
"20-24","MULLER","49.328"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.902"
"25-29","MULLER","51.749"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.469"
"30-34","MULLER","60.476"
"35-39","HOME","74.628"
"35-39","MULLER","77.989"
"40-44","HOME","99.636"
"40-44","MULLER","103.099"
"45-49","HOME","103.986"
"45-49","MULLER","107.763"
"50-54","HOME","97.845"
"50-54","MULLER","103.117"
"55-59","HOME","89.909"
"55-59","MULLER","96.624"
"60-64","HOME","87.185"
"60-64","MULLER","94.389"
"65-69","HOME","78.359"
"65-69","MULLER","86.438"
"70-74","HOME","71.064"
"70-74","MULLER","82.729"
"75-79","HOME","57.448"
"75-79","MULLER","71.742"
"80-84","HOME","39.507"
"80-84","MULLER","57.401"
"85->","HOME","46.832"
"85->","MULLER","91.134"
