Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","303"
"15-19","MULLER","503"
"20-24","HOME","2.093"
"20-24","MULLER","5.659"
"25-29","HOME","4.000"
"25-29","MULLER","10.426"
"30-34","HOME","5.089"
"30-34","MULLER","13.077"
"35-39","HOME","6.744"
"35-39","MULLER","15.665"
"40-44","HOME","63.320"
"40-44","MULLER","70.727"
"45-49","HOME","94.277"
"45-49","MULLER","100.850"
"50-54","HOME","90.383"
"50-54","MULLER","97.818"
"55-59","HOME","86.583"
"55-59","MULLER","95.143"
"60-64","HOME","81.124"
"60-64","MULLER","88.296"
"65-69","HOME","75.111"
"65-69","MULLER","82.842"
"70-74","HOME","70.370"
"70-74","MULLER","82.013"
"75-79","HOME","59.449"
"75-79","MULLER","74.551"
"80-84","HOME","38.896"
"80-84","MULLER","57.059"
"85->","HOME","44.248"
"85->","MULLER","86.860"
