Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.508"
"05-09","MULLER","47.435"
"10-14","HOME","61.611"
"10-14","MULLER","57.967"
"15-19","HOME","52.155"
"15-19","MULLER","49.669"
"20-24","HOME","52.770"
"20-24","MULLER","51.223"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.799"
"25-29","MULLER","52.815"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.766"
"30-34","MULLER","61.270"
"35-39","HOME","74.364"
"35-39","MULLER","77.141"
"40-44","HOME","99.809"
"40-44","MULLER","102.073"
"45-49","HOME","106.847"
"45-49","MULLER","109.825"
"50-54","HOME","99.331"
"50-54","MULLER","104.130"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.220"
"55-59","MULLER","90.476"
"60-64","HOME","88.757"
"60-64","MULLER","95.408"
"65-69","HOME","79.864"
"65-69","MULLER","87.836"
"70-74","HOME","73.842"
"70-74","MULLER","83.771"
"75-79","HOME","63.718"
"75-79","MULLER","78.542"
"80-84","HOME","42.580"
"80-84","MULLER","59.192"
"85->","HOME","54.732"
"85->","MULLER","104.113"
