Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.280"
"05-09","MULLER","47.211"
"10-14","HOME","61.648"
"10-14","MULLER","57.987"
"15-19","HOME","52.130"
"15-19","MULLER","49.692"
"20-24","HOME","52.761"
"20-24","MULLER","51.202"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.790"
"25-29","MULLER","52.841"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.771"
"30-34","MULLER","61.270"
"35-39","HOME","74.387"
"35-39","MULLER","77.174"
"40-44","HOME","99.868"
"40-44","MULLER","102.147"
"45-49","HOME","106.880"
"45-49","MULLER","109.871"
"50-54","HOME","99.407"
"50-54","MULLER","104.148"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.294"
"55-59","MULLER","90.552"
"60-64","HOME","88.607"
"60-64","MULLER","95.290"
"65-69","HOME","79.783"
"65-69","MULLER","87.732"
"70-74","HOME","73.774"
"70-74","MULLER","83.713"
"75-79","HOME","63.635"
"75-79","MULLER","78.472"
"80-84","HOME","42.504"
"80-84","MULLER","59.135"
"85->","HOME","54.610"
"85->","MULLER","103.869"
