Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","48.865"
"05-09","MULLER","45.900"
"10-14","HOME","61.576"
"10-14","MULLER","57.934"
"15-19","HOME","52.255"
"15-19","MULLER","49.865"
"20-24","HOME","52.775"
"20-24","MULLER","51.480"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.766"
"25-29","MULLER","52.892"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.736"
"30-34","MULLER","61.373"
"35-39","HOME","74.457"
"35-39","MULLER","77.339"
"40-44","HOME","99.924"
"40-44","MULLER","102.338"
"45-49","HOME","106.727"
"45-49","MULLER","109.806"
"50-54","HOME","99.395"
"50-54","MULLER","104.098"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.174"
"55-59","MULLER","99.647"
"60-64","HOME","88.901"
"60-64","MULLER","95.949"
"65-69","HOME","79.404"
"65-69","MULLER","87.585"
"70-74","HOME","71.927"
"70-74","MULLER","82.791"
"75-79","HOME","62.100"
"75-79","MULLER","77.587"
"80-84","HOME","40.302"
"80-84","MULLER","57.821"
"85->","HOME","48.971"
"85->","MULLER","94.908"
