Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.746"
"05-09","MULLER","47.665"
"10-14","HOME","61.597"
"10-14","MULLER","57.946"
"15-19","HOME","52.158"
"15-19","MULLER","49.657"
"20-24","HOME","52.787"
"20-24","MULLER","51.246"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.820"
"25-29","MULLER","52.821"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.760"
"30-34","MULLER","61.254"
"35-39","HOME","74.343"
"35-39","MULLER","77.129"
"40-44","HOME","99.764"
"40-44","MULLER","102.004"
"45-49","HOME","106.810"
"45-49","MULLER","109.784"
"50-54","HOME","99.235"
"50-54","MULLER","104.049"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.255"
"55-59","MULLER","90.427"
"60-64","HOME","88.790"
"60-64","MULLER","95.430"
"65-69","HOME","79.869"
"65-69","MULLER","87.891"
"70-74","HOME","73.873"
"70-74","MULLER","83.829"
"75-79","HOME","63.930"
"75-79","MULLER","78.781"
"80-84","HOME","42.638"
"80-84","MULLER","59.233"
"85->","HOME","54.795"
"85->","MULLER","104.229"
