Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","49.391"
"05-09","MULLER","46.372"
"10-14","HOME","61.605"
"10-14","MULLER","57.955"
"15-19","HOME","52.162"
"15-19","MULLER","49.769"
"20-24","HOME","52.835"
"20-24","MULLER","51.547"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.809"
"25-29","MULLER","52.943"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.764"
"30-34","MULLER","61.398"
"35-39","HOME","74.437"
"35-39","MULLER","77.338"
"40-44","HOME","99.947"
"40-44","MULLER","102.366"
"45-49","HOME","106.780"
"45-49","MULLER","109.851"
"50-54","HOME","99.422"
"50-54","MULLER","104.133"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.183"
"55-59","MULLER","99.648"
"60-64","HOME","88.917"
"60-64","MULLER","95.957"
"65-69","HOME","79.405"
"65-69","MULLER","87.594"
"70-74","HOME","71.930"
"70-74","MULLER","82.796"
"75-79","HOME","62.105"
"75-79","MULLER","77.587"
"80-84","HOME","40.298"
"80-84","MULLER","57.822"
"85->","HOME","48.978"
"85->","MULLER","94.913"
