Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.943"
"05-09","MULLER","44.982"
"10-14","HOME","61.478"
"10-14","MULLER","57.839"
"15-19","HOME","52.558"
"15-19","MULLER","50.349"
"20-24","HOME","52.600"
"20-24","MULLER","51.168"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.684"
"25-29","MULLER","52.818"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.674"
"30-34","MULLER","61.303"
"35-39","HOME","74.358"
"35-39","MULLER","77.225"
"40-44","HOME","99.809"
"40-44","MULLER","102.237"
"45-49","HOME","106.568"
"45-49","MULLER","109.640"
"50-54","HOME","99.339"
"50-54","MULLER","104.007"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.113"
"55-59","MULLER","99.599"
"60-64","HOME","88.874"
"60-64","MULLER","95.919"
"65-69","HOME","79.381"
"65-69","MULLER","87.564"
"70-74","HOME","71.898"
"70-74","MULLER","82.768"
"75-79","HOME","62.077"
"75-79","MULLER","77.568"
"80-84","HOME","40.295"
"80-84","MULLER","57.813"
"85->","HOME","48.959"
"85->","MULLER","94.891"
