Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","33.756"
"10-14","MULLER","32.068"
"15-19","HOME","53.571"
"15-19","MULLER","51.764"
"20-24","HOME","49.093"
"20-24","MULLER","48.570"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","49.829"
"25-29","MULLER","50.936"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.598"
"30-34","MULLER","59.716"
"35-39","HOME","73.840"
"35-39","MULLER","77.237"
"40-44","HOME","98.939"
"40-44","MULLER","102.543"
"45-49","HOME","103.393"
"45-49","MULLER","107.367"
"50-54","HOME","97.416"
"50-54","MULLER","102.818"
"55-59","HOME","89.621"
"55-59","MULLER","96.416"
"60-64","HOME","86.793"
"60-64","MULLER","94.047"
"65-69","HOME","78.194"
"65-69","MULLER","86.241"
"70-74","HOME","70.993"
"70-74","MULLER","82.694"
"75-79","HOME","59.853"
"75-79","MULLER","75.045"
"80-84","HOME","39.076"
"80-84","MULLER","57.306"
"85->","HOME","44.480"
"85->","MULLER","87.379"
