Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.201"
"05-09","MULLER","44.279"
"10-14","HOME","61.326"
"10-14","MULLER","57.711"
"15-19","HOME","52.775"
"15-19","MULLER","50.637"
"20-24","HOME","52.504"
"20-24","MULLER","51.050"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.672"
"25-29","MULLER","52.708"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.686"
"30-34","MULLER","61.328"
"35-39","HOME","74.359"
"35-39","MULLER","77.195"
"40-44","HOME","99.662"
"40-44","MULLER","102.132"
"45-49","HOME","106.276"
"45-49","MULLER","109.382"
"50-54","HOME","99.310"
"50-54","MULLER","103.964"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.060"
"55-59","MULLER","99.569"
"60-64","HOME","88.870"
"60-64","MULLER","95.868"
"65-69","HOME","79.339"
"65-69","MULLER","87.547"
"70-74","HOME","71.882"
"70-74","MULLER","82.743"
"75-79","HOME","62.063"
"75-79","MULLER","77.555"
"80-84","HOME","40.292"
"80-84","MULLER","57.803"
"85->","HOME","48.951"
"85->","MULLER","94.877"
