Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.294"
"05-09","MULLER","43.292"
"10-14","HOME","60.969"
"10-14","MULLER","57.417"
"15-19","HOME","52.812"
"15-19","MULLER","50.657"
"20-24","HOME","52.438"
"20-24","MULLER","50.934"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.579"
"25-29","MULLER","52.619"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.625"
"30-34","MULLER","61.253"
"35-39","HOME","74.288"
"35-39","MULLER","77.125"
"40-44","HOME","99.597"
"40-44","MULLER","102.071"
"45-49","HOME","106.216"
"45-49","MULLER","109.319"
"50-54","HOME","99.270"
"50-54","MULLER","103.930"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.013"
"55-59","MULLER","99.534"
"60-64","HOME","88.864"
"60-64","MULLER","95.850"
"65-69","HOME","79.319"
"65-69","MULLER","87.530"
"70-74","HOME","71.863"
"70-74","MULLER","82.717"
"75-79","HOME","62.049"
"75-79","MULLER","77.546"
"80-84","HOME","40.266"
"80-84","MULLER","57.781"
"85->","HOME","48.934"
"85->","MULLER","94.853"
