Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.469"
"10-14","MULLER","34.643"
"15-19","HOME","54.762"
"15-19","MULLER","52.709"
"20-24","HOME","50.831"
"20-24","MULLER","49.738"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.626"
"25-29","MULLER","52.197"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.183"
"30-34","MULLER","60.946"
"35-39","HOME","75.071"
"35-39","MULLER","78.325"
"40-44","HOME","100.212"
"40-44","MULLER","103.443"
"45-49","HOME","100.811"
"45-49","MULLER","104.366"
"50-54","HOME","101.795"
"50-54","MULLER","106.963"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","88.903"
"55-59","MULLER","95.239"
"60-64","HOME","84.370"
"60-64","MULLER","91.251"
"65-69","HOME","78.049"
"65-69","MULLER","85.809"
"70-74","HOME","71.213"
"70-74","MULLER","82.075"
"75-79","HOME","61.500"
"75-79","MULLER","76.785"
"80-84","HOME","40.048"
"80-84","MULLER","57.556"
"85->","HOME","48.644"
"85->","MULLER","94.225"
