Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.852"
"05-09","MULLER","45.888"
"10-14","HOME","61.573"
"10-14","MULLER","57.933"
"15-19","HOME","52.258"
"15-19","MULLER","49.886"
"20-24","HOME","52.774"
"20-24","MULLER","51.464"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.763"
"25-29","MULLER","52.893"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.732"
"30-34","MULLER","61.374"
"35-39","HOME","74.458"
"35-39","MULLER","77.332"
"40-44","HOME","99.914"
"40-44","MULLER","102.342"
"45-49","HOME","106.725"
"45-49","MULLER","109.796"
"50-54","HOME","99.391"
"50-54","MULLER","104.093"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.173"
"55-59","MULLER","99.646"
"60-64","HOME","88.897"
"60-64","MULLER","95.948"
"65-69","HOME","79.403"
"65-69","MULLER","87.585"
"70-74","HOME","71.927"
"70-74","MULLER","82.791"
"75-79","HOME","62.100"
"75-79","MULLER","77.586"
"80-84","HOME","40.301"
"80-84","MULLER","57.819"
"85->","HOME","48.971"
"85->","MULLER","94.908"
