Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.797"
"05-09","MULLER","47.704"
"10-14","HOME","61.579"
"10-14","MULLER","57.935"
"15-19","HOME","52.165"
"15-19","MULLER","49.660"
"20-24","HOME","52.793"
"20-24","MULLER","51.246"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.829"
"25-29","MULLER","52.827"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.758"
"30-34","MULLER","61.260"
"35-39","HOME","74.350"
"35-39","MULLER","77.120"
"40-44","HOME","99.735"
"40-44","MULLER","101.969"
"45-49","HOME","106.800"
"45-49","MULLER","109.776"
"50-54","HOME","99.217"
"50-54","MULLER","104.026"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.284"
"55-59","MULLER","90.460"
"60-64","HOME","88.799"
"60-64","MULLER","95.428"
"65-69","HOME","79.875"
"65-69","MULLER","87.927"
"70-74","HOME","73.883"
"70-74","MULLER","83.844"
"75-79","HOME","63.969"
"75-79","MULLER","78.808"
"80-84","HOME","42.655"
"80-84","MULLER","59.239"
"85->","HOME","54.800"
"85->","MULLER","104.240"
