Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","47.035"
"05-09","MULLER","44.084"
"10-14","HOME","61.270"
"10-14","MULLER","57.671"
"15-19","HOME","52.780"
"15-19","MULLER","50.635"
"20-24","HOME","52.499"
"20-24","MULLER","51.024"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.647"
"25-29","MULLER","52.671"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.673"
"30-34","MULLER","61.319"
"35-39","HOME","74.322"
"35-39","MULLER","77.178"
"40-44","HOME","99.657"
"40-44","MULLER","102.123"
"45-49","HOME","106.256"
"45-49","MULLER","109.368"
"50-54","HOME","99.301"
"50-54","MULLER","103.950"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.044"
"55-59","MULLER","99.566"
"60-64","HOME","88.874"
"60-64","MULLER","95.867"
"65-69","HOME","79.334"
"65-69","MULLER","87.534"
"70-74","HOME","71.868"
"70-74","MULLER","82.734"
"75-79","HOME","62.060"
"75-79","MULLER","77.548"
"80-84","HOME","40.284"
"80-84","MULLER","57.800"
"85->","HOME","48.948"
"85->","MULLER","94.871"
