Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","34.611"
"10-14","MULLER","32.934"
"15-19","HOME","53.897"
"15-19","MULLER","52.051"
"20-24","HOME","49.524"
"20-24","MULLER","48.848"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.243"
"25-29","MULLER","51.268"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.948"
"30-34","MULLER","60.030"
"35-39","HOME","74.173"
"35-39","MULLER","77.531"
"40-44","HOME","99.223"
"40-44","MULLER","102.776"
"45-49","HOME","103.631"
"45-49","MULLER","107.549"
"50-54","HOME","97.577"
"50-54","MULLER","102.942"
"55-59","HOME","89.753"
"55-59","MULLER","96.484"
"60-64","HOME","86.964"
"60-64","MULLER","94.205"
"65-69","HOME","78.251"
"65-69","MULLER","86.328"
"70-74","HOME","71.002"
"70-74","MULLER","82.692"
"75-79","HOME","59.901"
"75-79","MULLER","75.029"
"80-84","HOME","39.089"
"80-84","MULLER","57.215"
"85->","HOME","44.613"
"85->","MULLER","87.706"
