Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","7.743"
"05-09","MULLER","7.186"
"10-14","HOME","57.048"
"10-14","MULLER","53.777"
"15-19","HOME","54.977"
"15-19","MULLER","52.791"
"20-24","HOME","51.170"
"20-24","MULLER","49.723"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.002"
"25-29","MULLER","52.233"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.608"
"30-34","MULLER","61.245"
"35-39","HOME","75.316"
"35-39","MULLER","78.331"
"40-44","HOME","100.526"
"40-44","MULLER","103.478"
"45-49","HOME","98.997"
"45-49","MULLER","102.510"
"50-54","HOME","98.310"
"50-54","MULLER","103.072"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.802"
"55-59","MULLER","97.482"
"60-64","HOME","88.260"
"60-64","MULLER","95.405"
"65-69","HOME","78.953"
"65-69","MULLER","87.148"
"70-74","HOME","71.577"
"70-74","MULLER","82.358"
"75-79","HOME","61.788"
"75-79","MULLER","77.209"
"80-84","HOME","40.160"
"80-84","MULLER","57.641"
"85->","HOME","48.749"
"85->","MULLER","94.500"
