Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.753"
"10-14","MULLER","33.911"
"15-19","HOME","54.435"
"15-19","MULLER","52.481"
"20-24","HOME","50.256"
"20-24","MULLER","49.418"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.001"
"25-29","MULLER","51.826"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.599"
"30-34","MULLER","60.574"
"35-39","HOME","74.713"
"35-39","MULLER","78.086"
"40-44","HOME","99.738"
"40-44","MULLER","103.148"
"45-49","HOME","104.085"
"45-49","MULLER","107.818"
"50-54","HOME","97.917"
"50-54","MULLER","103.154"
"55-59","HOME","89.973"
"55-59","MULLER","96.653"
"60-64","HOME","87.225"
"60-64","MULLER","94.420"
"65-69","HOME","78.381"
"65-69","MULLER","86.463"
"70-74","HOME","71.070"
"70-74","MULLER","82.731"
"75-79","HOME","56.070"
"75-79","MULLER","69.939"
"80-84","HOME","39.803"
"80-84","MULLER","57.367"
"85->","HOME","47.985"
"85->","MULLER","93.125"
