Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","32.435"
"10-14","MULLER","30.777"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","51.148"
"15-19","MULLER","49.588"
"20-24","HOME","46.202"
"20-24","MULLER","46.208"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","47.736"
"25-29","MULLER","49.262"
"30-34","HOME","56.017"
"30-34","MULLER","58.423"
"35-39","HOME","72.324"
"35-39","MULLER","75.904"
"40-44","HOME","97.603"
"40-44","MULLER","101.478"
"45-49","HOME","102.262"
"45-49","MULLER","106.533"
"50-54","HOME","96.678"
"50-54","MULLER","102.285"
"55-59","HOME","89.032"
"55-59","MULLER","95.946"
"60-64","HOME","86.126"
"60-64","MULLER","93.343"
"65-69","HOME","77.859"
"65-69","MULLER","85.832"
"70-74","HOME","70.871"
"70-74","MULLER","82.569"
"75-79","HOME","59.762"
"75-79","MULLER","74.955"
"80-84","HOME","39.044"
"80-84","MULLER","57.295"
"85->","HOME","44.379"
"85->","MULLER","87.156"
