Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.009"
"10-14","MULLER","34.170"
"15-19","HOME","54.548"
"15-19","MULLER","52.554"
"20-24","HOME","50.438"
"20-24","MULLER","49.535"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.194"
"25-29","MULLER","51.949"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.766"
"30-34","MULLER","60.712"
"35-39","HOME","74.852"
"35-39","MULLER","78.218"
"40-44","HOME","99.900"
"40-44","MULLER","103.264"
"45-49","HOME","104.207"
"45-49","MULLER","107.874"
"50-54","HOME","98.063"
"50-54","MULLER","103.277"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.094"
"55-59","MULLER","96.714"
"60-64","HOME","87.318"
"60-64","MULLER","94.499"
"65-69","HOME","78.016"
"65-69","MULLER","85.900"
"70-74","HOME","66.462"
"70-74","MULLER","76.892"
"75-79","HOME","60.698"
"75-79","MULLER","75.832"
"80-84","HOME","39.955"
"80-84","MULLER","57.464"
"85->","HOME","48.458"
"85->","MULLER","93.889"
